SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
PAST SALE,December-19-2016,Single Family Residential,7756 29th Ave NW,Seattle,WA,98117,1275000,4,3,Loyal Heights,3165,3784,2016,67,,Sold,http://www.redfin.com/WA/Seattle/7756-29th-Ave-NW-98117/home/165149,NWMLS,1041650,47.6866185,-122.3941609
PAST SALE,August-31-2016,Single Family Residential,6731 4th Ave NW,Seattle,WA,98117,680000,2,1.75,Ballard,1820,3500,1952,177,,Sold,http://www.redfin.com/WA/Seattle/6731-4th-Ave-NW-98117/home/495728,NWMLS,978906,47.6787215,-122.3617475
PAST SALE,January-31-2017,Single Family Residential,2827 NW 93rd St,Seattle,WA,98117,600000,2,1,North Beach,1090,7650,1948,24,,Sold,http://www.redfin.com/WA/Seattle/2827-NW-93rd-St-98117/home/289098,NWMLS,1059947,47.6965825,-122.394063
PAST SALE,October-18-2016,Single Family Residential,9020 31st Ave NW,Seattle,WA,98117,695000,3,2,North Beach,1630,6760,1954,129,,Sold,http://www.redfin.com/WA/Seattle/9020-31st-Ave-NW-98117/home/164126,NWMLS,1029031,47.694852,-122.396584
PAST SALE,September-20-2016,Single Family Residential,621 NW 70th St,Seattle,WA,98117,570000,2,1.5,Phinney Ridge,1141,1304,2008,157,,Sold,http://www.redfin.com/WA/Seattle/621-NW-70th-St-98117/home/21466853,NWMLS,1015175,47.6793957,-122.3641698
PAST SALE,January-24-2017,Single Family Residential,6756 10th Ave NW,Seattle,WA,98117,635000,2,1,Ballard,1240,6803,1924,31,,Sold,http://www.redfin.com/WA/Seattle/6756-10th-Ave-NW-98117/home/498038,NWMLS,1040524,47.679385,-122.369504
PAST SALE,February-2-2017,Single Family Residential,7307 22nd Ave NW,Seattle,WA,98117,840775,4,2.5,Loyal Heights,2450,2550,2004,22,,Sold,http://www.redfin.com/WA/Seattle/7307-22nd-Ave-NW-98117/home/165593,NWMLS,1054653,47.681571,-122.384636
PAST SALE,December-9-2016,Single Family Residential,2603 NW 98th St,Seattle,WA,98117,720000,4,2.5,North Beach,1930,5250,1972,77,,Sold,http://www.redfin.com/WA/Seattle/2603-NW-98th-St-98117/home/288967,NWMLS,1025191,47.699871,-122.390877
PAST SALE,October-7-2016,Single Family Residential,7051 Alonzo Ave NW,Seattle,WA,98117,526000,3,1,Ballard,1600,5000,1912,140,,Sold,http://www.redfin.com/WA/Seattle/7051-Alonzo-Ave-NW-98117/home/497177,NWMLS,1029294,47.681,-122.374989
PAST SALE,November-21-2016,Single Family Residential,6726 10th Ave NW,Seattle,WA,98117,624000,3,2,Ballard,1320,5350,1944,95,,Sold,http://www.redfin.com/WA/Seattle/6726-10th-Ave-NW-98117/home/497238,NWMLS,1041991,47.678613,-122.369495
PAST SALE,January-10-2017,Single Family Residential,1020 NW 87th St,Seattle,WA,98117,888914,4,3.5,Crown Hill,2500,3210,2016,45,,Sold,http://www.redfin.com/WA/Seattle/1020-NW-87th-St-98117/home/109003813,NWMLS,1020592,47.6920765,-122.3701815
PAST SALE,October-21-2016,Single Family Residential,7724 Dibble Ave NW,Seattle,WA,98117,699880,3,2,Whittier,2460,4470,1931,126,,Sold,http://www.redfin.com/WA/Seattle/7724-Dibble-Ave-NW-98117/home/498067,NWMLS,1014835,47.685879,-122.366925
PAST SALE,November-29-2016,Single Family Residential,9239 2nd Ave NW,Seattle,WA,98117,910200,4,2.5,Greenwood,2750,6350,2008,87,,Sold,http://www.redfin.com/WA/Seattle/9239-2nd-Ave-NW-98117/home/100990,NWMLS,1042188,47.697149,-122.359771
PAST SALE,January-13-2017,Single Family Residential,9021 12th Ave NW,Seattle,WA,98117,663000,4,2,Crown Hill,2378,8160,1926,42,,Sold,http://www.redfin.com/WA/Seattle/9021-12th-Ave-NW-98117/home/101627,NWMLS,1059259,47.69491,-122.371806
PAST SALE,December-30-2016,Single Family Residential,9231 11th Ave NW,Seattle,WA,98117,596000,3,2,Crown Hill,1720,5002,1940,56,,Sold,http://www.redfin.com/WA/Seattle/9231-11th-Ave-NW-98117/home/100187,NWMLS,1051512,47.697049,-122.370359
PAST SALE,September-26-2016,Single Family Residential,6816 35th Ave NW,Seattle,WA,98117,873000,3,1,Sunset Hill,2060,4500,1927,151,,Sold,http://www.redfin.com/WA/Seattle/6816-35th-Ave-NW-98117/home/290188,NWMLS,1015708,47.678751,-122.402105
PAST SALE,February-16-2017,Single Family Residential,8052 21st Ave NW,Seattle,WA,98117,869000,4,1.75,Loyal Heights,2697,4000,1953,8,,Sold,http://www.redfin.com/WA/Seattle/8052-21st-Ave-NW-98117/home/163947,NWMLS,1063507,47.688359,-122.3829686
PAST SALE,November-9-2016,Single Family Residential,8030 30th Ave NW,Seattle,WA,98117,507000,2,1.5,Sunset Hill,1620,5000,1945,107,,Sold,http://www.redfin.com/WA/Seattle/8030-30th-Ave-NW-98117/home/166125,NWMLS,1028911,47.6876792,-122.3954088
PAST SALE,December-30-2016,Single Family Residential,9533 3rd Ave NW,Seattle,WA,98117,912000,4,3.5,Greenwood,2826,5360,2016,56,,Sold,http://www.redfin.com/WA/Seattle/9533-3rd-Ave-NW-98117/home/100782,NWMLS,1051667,47.698847,-122.361109
PAST SALE,February-17-2017,Single Family Residential,2859 NW 96 St,Seattle,WA,98117,1210000,4,3,North Beach,3540,8247,1959,7,,Sold,http://www.redfin.com/WA/Seattle/2859-NW-96th-St-98117/home/289308,NWMLS,1051809,47.698937,-122.395716
PAST SALE,September-29-2016,Single Family Residential,9624 15th Ave NW,Seattle,WA,98117,920000,5,1.75,Crown Hill,3890,9306,1942,148,,Sold,http://www.redfin.com/WA/Seattle/9624-15th-Ave-NW-98117/home/95534,NWMLS,1008557,47.699787,-122.376355
PAST SALE,December-9-2016,Single Family Residential,8021 29th Ave NW,Seattle,WA,98117,715000,2,1,Ballard,2360,5000,1927,77,,Sold,http://www.redfin.com/WA/Seattle/8021-29th-Ave-NW-98117/home/163018,NWMLS,1043075,47.6874342,-122.3946925
PAST SALE,January-18-2017,Single Family Residential,640 NW 86th St,Seattle,WA,98117,675100,2,1,Greenwood,1070,4600,1924,37,,Sold,http://www.redfin.com/WA/Seattle/640-NW-86th-St-98117/home/101030,NWMLS,1057195,47.691581,-122.365168
PAST SALE,January-20-2017,Single Family Residential,7350 24th Ave NW,Seattle,WA,98117,560000,2,1,Ballard,1660,3825,1927,35,,Sold,http://www.redfin.com/WA/Seattle/7350-24th-Ave-NW-98117/home/164380,NWMLS,1058162,47.6827479,-122.387201
PAST SALE,November-18-2016,Single Family Residential,8537 19th Ave NW,Seattle,WA,98117,830000,4,2.75,Ballard,2860,4000,1931,98,,Sold,http://www.redfin.com/WA/Seattle/8537-19th-Ave-NW-98117/home/101198,NWMLS,1037125,47.6917368,-122.3813838
PAST SALE,December-22-2016,Single Family Residential,6712 32nd Ave NW,Seattle,WA,98117,606000,2,1,Ballard,1440,3750,1908,64,,Sold,http://www.redfin.com/WA/Seattle/6712-32nd-Ave-NW-98117/home/163757,NWMLS,1050274,47.6777159,-122.398084
PAST SALE,November-7-2016,Single Family Residential,7554 28th Ave NW,Seattle,WA,98117,750000,3,2.75,Sunset Hill,2170,4080,1926,109,,Sold,http://www.redfin.com/WA/Seattle/7554-28th-Ave-NW-98117/home/163396,NWMLS,1031833,47.6846796,-122.3926819
PAST SALE,November-30-2016,Single Family Residential,2642 NW 87th St,Seattle,WA,98117,631000,3,1,North Beach,1640,3012,1910,86,,Sold,http://www.redfin.com/WA/Seattle/2642-NW-87th-St-98117/home/164195,NWMLS,1043292,47.6922183,-122.392101
PAST SALE,November-14-2016,Single Family Residential,2833 NW 71st St,Seattle,WA,98117,965000,4,3.75,Sunset Hill,2586,5000,1915,102,,Sold,http://www.redfin.com/WA/Seattle/2833-NW-71st-St-98117/home/163464,NWMLS,1037931,47.680025,-122.39445
PAST SALE,November-4-2016,Single Family Residential,3016 NW 94th St,Seattle,WA,98117,897250,4,2.5,North Beach,2740,7330,1962,112,,Sold,http://www.redfin.com/WA/Seattle/3016-NW-94th-St-98117/home/290053,NWMLS,1026091,47.6973416,-122.3962718
PAST SALE,December-29-2016,Single Family Residential,2608 NW 98th St,Seattle,WA,98117,465000,1,1,North Beach,760,5250,1927,57,,Sold,http://www.redfin.com/WA/Seattle/2608-NW-98th-St-98117/home/288880,NWMLS,1038009,47.7003985,-122.3910566
PAST SALE,September-9-2016,Single Family Residential,8001 23rd Ave NW,Seattle,WA,98117,820000,4,2,Loyal Heights,2398,5000,1939,168,,Sold,http://www.redfin.com/WA/Seattle/8001-23rd-Ave-NW-98117/home/165496,NWMLS,1011451,47.6869654,-122.3856852
PAST SALE,November-30-2016,Single Family Residential,7032 17th Ave NW,Seattle,WA,98177,705000,3,1,Ballard,2420,5100,1929,86,,Sold,http://www.redfin.com/WA/Seattle/7032-17th-Ave-NW-98117/home/163390,NWMLS,1041393,47.680496,-122.378592
PAST SALE,January-26-2017,Single Family Residential,7317 13th Ave NW,Seattle,WA,98117,751000,3,1.5,Whittier,1980,5000,1957,29,,Sold,http://www.redfin.com/WA/Seattle/7317-13th-Ave-NW-98117/home/497649,NWMLS,1060214,47.682005,-122.3728041
PAST SALE,October-14-2016,Single Family Residential,6719 14th Ave NW Unit A,Seattle,WA,98117,501500,2,1.5,Ballard,860,1190,2008,133,,Sold,http://www.redfin.com/WA/Seattle/6719-14th-Ave-NW-98117/unit-A/home/498385,NWMLS,1025365,47.678401,-122.37451
PAST SALE,November-30-2016,Single Family Residential,2909 NW 75th,Seattle,WA,98117,573000,3,2.75,Loyal Heights,1330,5000,1941,86,,Sold,http://www.redfin.com/WA/Seattle/2909-NW-75th-St-98117/home/163251,NWMLS,1047287,47.682872,-122.394877
PAST SALE,November-1-2016,Single Family Residential,8732 24th Ave NW,Seattle,WA,98117,625000,5,2,Olympic Manor,2640,8201,1957,115,,Sold,http://www.redfin.com/WA/Seattle/8732-24th-Ave-NW-98117/home/289549,NWMLS,1027278,47.693304,-122.387175
PAST SALE,November-4-2016,Single Family Residential,7542 10th Ave NW,Seattle,WA,98117,675500,3,2,Whittier,1740,4700,1942,112,,Sold,http://www.redfin.com/WA/Seattle/7542-10th-Ave-NW-98117/home/497113,NWMLS,1035659,47.684526,-122.36908
PAST SALE,November-30-2016,Single Family Residential,3115 NW 91st St,Seattle,WA,98117,1360000,4,3.25,North Beach,3136,9703,2016,86,,Sold,http://www.redfin.com/WA/Seattle/3115-NW-91st-St-98117/home/108562120,NWMLS,1014285,47.695138,-122.3972577
PAST SALE,October-14-2016,Single Family Residential,1303 NW 80TH St,Seattle,WA,98117,585000,3,1.5,Whittier,1560,4700,1940,133,,Sold,http://www.redfin.com/WA/Seattle/1303-NW-80th-St-98117/home/498154,NWMLS,1027523,47.686676,-122.372972
PAST SALE,October-21-2016,Single Family Residential,7032 10th Ave NW,Seattle,WA,98117,675000,3,2,Whittier,2200,3750,1926,126,,Sold,http://www.redfin.com/WA/Seattle/7032-10th-Ave-NW-98117/home/497247,NWMLS,1030257,47.6805925,-122.3690906
PAST SALE,October-7-2016,Single Family Residential,8758 2nd Ave NW,Seattle,WA,98117,450000,3,2,Greenwood,1340,5334,1951,140,,Sold,http://www.redfin.com/WA/Seattle/8758-2nd-Ave-NW-98117/home/101527,NWMLS,935405,47.69409,-122.35898
PAST SALE,November-9-2016,Single Family Residential,2808 NW 65th St,Seattle,WA,98117,670000,4,1.75,Ballard,2560,5000,1956,107,,Sold,http://www.redfin.com/WA/Seattle/2808-NW-65th-St-98117/home/166288,NWMLS,1028493,47.676121,-122.393528
PAST SALE,November-14-2016,Single Family Residential,8323 9th Ave NW,Seattle,WA,98117,526000,3,2.25,Crown Hill,2150,3757,1988,102,,Sold,http://www.redfin.com/WA/Seattle/8323-9th-Ave-NW-98117/home/497289,NWMLS,1022953,47.689443,-122.368635
PAST SALE,January-25-2017,Single Family Residential,9007 24th Ave NW,Seattle,WA,98117,827500,3,3.25,North Beach,2250,2250,2008,30,,Sold,http://www.redfin.com/WA/Seattle/9007-24th-Ave-NW-98117/home/18661334,NWMLS,1010482,47.694548,-122.387897
PAST SALE,September-14-2016,Single Family Residential,8370 31st Ave NW,Seattle,WA,98117,652000,3,2,Loyal Heights,1924,6000,1905,163,,Sold,http://www.redfin.com/WA/Seattle/8370-31st-Ave-NW-98117/home/163755,NWMLS,1004655,47.6897995,-122.3965516
PAST SALE,November-10-2016,Single Family Residential,8056 Jones Ave NW,Seattle,WA,98117,925000,4,2.25,Loyal Heights,2560,4000,1929,106,,Sold,http://www.redfin.com/WA/Seattle/8056-Jones-Ave-NW-98117/home/163125,NWMLS,1034083,47.6884623,-122.3863858
PAST SALE,January-30-2017,Single Family Residential,2632 NW North Beach Dr,Seattle,WA,98117,392200,1,1,North Beach,610,2784,1938,25,7,Sold,http://www.redfin.com/WA/Seattle/2632-NW-North-Beach-Dr-98117/home/289089,NWMLS,1059692,47.701029,-122.389973
PAST SALE,November-23-2016,Single Family Residential,3536 NW 67th Street,Seattle,WA,98117,1200000,5,3.25,Sunset Hill,3760,14630,1933,93,,Sold,http://www.redfin.com/WA/Seattle/3536-NW-67th-St-98117/home/290153,NWMLS,1035708,47.677461,-122.403447
PAST SALE,November-22-2016,Single Family Residential,7723 29th Ave NW,Seattle,WA,98117,620000,3,1,Ballard,1900,5625,1941,94,,Sold,http://www.redfin.com/WA/Seattle/7723-29th-Ave-NW-98117/home/163905,NWMLS,1018768,47.6856705,-122.3946608
PAST SALE,December-16-2016,Single Family Residential,2215 NW 93rd St,Seattle,WA,98117,875000,4,2.25,Olympic Manor,2720,6500,1957,70,,Sold,http://www.redfin.com/WA/Seattle/2215-NW-93rd-St-98117/home/288838,NWMLS,1031300,47.6960411,-122.3850266
PAST SALE,October-1-2016,Single Family Residential,8537 11th Ave NW,Seattle,WA,98117,600000,3,1.75,Crown Hill,1540,5000,1915,146,,Sold,http://www.redfin.com/WA/Seattle/8537-11th-Ave-NW-98117/home/100223,NWMLS,1024630,47.69162,-122.370729
PAST SALE,November-7-2016,Single Family Residential,8023 27th Ave NW,Seattle,WA,98117,430000,3,1.75,Loyal Heights,1680,3880,1920,109,,Sold,http://www.redfin.com/WA/Seattle/8023-27th-Ave-NW-98117/home/164462,NWMLS,1028089,47.687455,-122.3911914
PAST SALE,November-4-2016,Single Family Residential,8332 Mary Ave NW,Seattle,WA,98117,568000,3,1,Whittier,1032,5350,1951,112,,Sold,http://www.redfin.com/WA/Seattle/8332-Mary-Ave-NW-98117/home/496362,NWMLS,1032864,47.689613,-122.375019
PAST SALE,October-12-2016,Single Family Residential,7603 3rd Ave NW,Seattle,WA,98117,635000,3,1.5,Phinney Ridge,2260,3650,1925,135,,Sold,http://www.redfin.com/WA/Seattle/7603-3rd-Ave-NW-98117/home/498341,NWMLS,969689,47.6841883,-122.3608903
PAST SALE,December-1-2016,Single Family Residential,7712 12th Ave NW,Seattle,WA,98117,1405000,4,2.5,Whittier,3122,5000,2016,85,,Sold,http://www.redfin.com/WA/Seattle/7712-12th-Ave-NW-98117/home/495800,NWMLS,1035939,47.685515,-122.371127
PAST SALE,September-29-2016,Single Family Residential,6546 24th Ave NW,Seattle,WA,98117,743000,3,2.25,Ballard,1923,1600,2016,148,,Sold,http://www.redfin.com/WA/Seattle/6546-24th-Ave-NW-98117/home/106435722,NWMLS,955718,47.6772437,-122.3875262
PAST SALE,December-27-2016,Single Family Residential,8530 14th Ave NW,Seattle,WA,98117,950000,3,2.5,Crown Hill,2190,6160,2007,59,,Sold,http://www.redfin.com/WA/Seattle/8530-14th-Ave-NW-98117/home/100254,NWMLS,1043070,47.691567,-122.373669
PAST SALE,November-30-2016,Single Family Residential,7717 10th Ave NW,Seattle,WA,98117,762500,3,2.5,Whittier,2500,4000,1940,86,,Sold,http://www.redfin.com/WA/Seattle/7717-10th-Ave-NW-98117/home/497936,NWMLS,1033206,47.6856951,-122.3696058
PAST SALE,November-10-2016,Single Family Residential,6716 18th Ave NW,Seattle,WA,98117,600000,4,1,Ballard,1340,3570,1929,106,,Sold,http://www.redfin.com/WA/Seattle/6716-18th-Ave-NW-98117/home/164080,NWMLS,1032107,47.67828,-122.379655
PAST SALE,September-30-2016,Single Family Residential,7516 23rd Ave NW,Seattle,WA,98117,625000,3,1,Ballard,1740,4000,1926,147,,Sold,http://www.redfin.com/WA/Seattle/7516-23rd-Ave-NW-98117/home/166267,NWMLS,973714,47.6836855,-122.3850851
PAST SALE,November-18-2016,Single Family Residential,2357 NW 85th St,Seattle,WA,98117,595000,3,1.75,Loyal Heights,1960,3600,1940,98,,Sold,http://www.redfin.com/WA/Seattle/2357-NW-85th-St-98117/home/163923,NWMLS,1042290,47.690385,-122.386904
PAST SALE,December-1-2016,Single Family Residential,107 NW 70th St,Seattle,WA,98117,945000,4,2.5,Phinney Ridge,2775,4250,1922,85,,Sold,http://www.redfin.com/WA/Seattle/107-NW-70th-St-98117/home/497854,NWMLS,1051068,47.6793896,-122.3578494
PAST SALE,October-10-2016,Single Family Residential,2330 NW 95th St,Seattle,WA,98117,1275000,3,2.5,North Beach,2900,5200,1959,137,,Sold,http://www.redfin.com/WA/Seattle/2330-NW-95th-St-98117/home/289746,NWMLS,1004123,47.698462,-122.386736
PAST SALE,October-28-2016,Single Family Residential,6756 9th Ave NW,Seattle,WA,98117,799950,4,1.75,Whittier,2520,3190,1930,119,,Sold,http://www.redfin.com/WA/Seattle/6756-9th-Ave-NW-98117/home/496824,NWMLS,1028288,47.679394,-122.368521
PAST SALE,August-31-2016,Single Family Residential,613 N 62nd St,Seattle,WA,98103,970000,5,2,Phinney Ridge,2580,5000,1956,177,,Sold,http://www.redfin.com/WA/Seattle/613-N-62nd-St-98103/home/299896,NWMLS,1003099,47.673654,-122.35076
PAST SALE,September-30-2016,Single Family Residential,8258 Interlake Ave N,Seattle,WA,98103,507000,4,1,Green Lake,2240,4053,1930,147,,Sold,http://www.redfin.com/WA/Seattle/8258-Interlake-Ave-N-98103/home/307539,NWMLS,1009380,47.6903905,-122.3401283
PAST SALE,January-20-2017,Single Family Residential,9538 Dayton Ave N,Seattle,WA,98103,451728,3,1,Seattle,1440,6994,1949,35,,Sold,http://www.redfin.com/WA/Seattle/9538-Dayton-Ave-N-98103/home/99183,NWMLS,1061348,47.6989651,-122.3524264
PAST SALE,October-6-2016,Single Family Residential,9244 Wallingford Ave N,Seattle,WA,98103,596250,3,1.5,Green Lake,1580,4589,1942,141,,Sold,http://www.redfin.com/WA/Seattle/9244-Wallingford-Ave-N-98103/home/104862,NWMLS,1021512,47.697259,-122.336186
PAST SALE,September-30-2016,Single Family Residential,1550 N 36th St,Seattle,WA,98103,859950,4,1.75,Wallingford,1940,3060,1911,147,,Sold,http://www.redfin.com/WA/Seattle/1550-N-36th-St-98103/home/119402,NWMLS,968799,47.6507099,-122.339235
PAST SALE,November-17-2016,Single Family Residential,4031 Bagley Ave N,Seattle,WA,98103,868000,4,1.75,Wallingford,2500,4000,1916,99,,Sold,http://www.redfin.com/WA/Seattle/4031-Bagley-Ave-N-98103/home/117175,NWMLS,1039144,47.656557,-122.332914
PAST SALE,August-31-2016,Single Family Residential,9720 Palatine Ave N,Seattle,WA,98103,610000,3,2,Greenwood,1400,7620,1947,177,,Sold,http://www.redfin.com/WA/Seattle/9720-Palatine-Ave-N-98103/home/100507,NWMLS,976082,47.700303,-122.356364
PAST SALE,December-13-2016,Single Family Residential,3641 Bagley Ave N,Seattle,WA,98103,1025000,4,2,Wallingford,2368,6840,1914,73,,Sold,http://www.redfin.com/WA/Seattle/3641-Bagley-Ave-N-98103/home/119356,NWMLS,1029012,47.6516622,-122.332934
PAST SALE,October-13-2016,Single Family Residential,3630 Densmore Ave N,Seattle,WA,98103,900000,4,2.75,Wallingford,2290,3420,1908,134,,Sold,http://www.redfin.com/WA/Seattle/3630-Densmore-Ave-N-98103/home/120007,NWMLS,1024445,47.6514503,-122.3371694
PAST SALE,January-27-2017,Single Family Residential,151 N 79th St,Seattle,WA,98103,765000,2,2,Phinney Ridge,2250,2400,1911,28,,Sold,http://www.redfin.com/WA/Seattle/151-N-79th-St-98103/home/496732,NWMLS,1060124,47.6860344,-122.355825
PAST SALE,September-16-2016,Single Family Residential,805 N 49th,Seattle,WA,98103,745000,3,3.25,Fremont,1470,1426,2005,161,,Sold,http://www.redfin.com/WA/Seattle/805-N-49th-St-98103/home/298883,NWMLS,979675,47.6641425,-122.3483208
PAST SALE,January-31-2017,Single Family Residential,4015 Francis Ave N,Seattle,WA,98103,859500,3,1.75,Fremont,1670,4500,1926,24,,Sold,http://www.redfin.com/WA/Seattle/4015-Francis-Ave-N-98103/home/303679,NWMLS,1061063,47.655923,-122.353759
PAST SALE,November-1-2016,Single Family Residential,8455 Stone Ave,Seattle,WA,98103,551000,2,1.5,Green Lake,1335,1586,2007,115,,Sold,http://www.redfin.com/WA/Seattle/8455-Stone-Ave-N-98103/home/18657260,NWMLS,1026659,47.6902672,-122.3420297
PAST SALE,September-21-2016,Single Family Residential,527 N 75th St,Seattle,WA,98103,572500,3,2,Green Lake,1950,3060,1908,156,,Sold,http://www.redfin.com/WA/Seattle/527-N-75th-St-98103/home/300143,NWMLS,1013331,47.6830761,-122.3512253
PAST SALE,November-18-2016,Single Family Residential,725 N 63rd St,Seattle,WA,98103,1425000,4,3.5,Green Lake,2980,5000,2014,98,,Sold,http://www.redfin.com/WA/Seattle/725-N-63rd-St-98103/home/298537,NWMLS,1038537,47.67436,-122.348705
PAST SALE,September-6-2016,Single Family Residential,6624 Woodlawn Ave N,Seattle,WA,98103,900000,3,2.75,Green Lake,2680,3420,1925,171,,Sold,http://www.redfin.com/WA/Seattle/6624-Woodlawn-Ave-N-98103/home/307169,NWMLS,978992,47.677372,-122.329934
PAST SALE,September-30-2016,Single Family Residential,508 N 82nd St,Seattle,WA,98103,888000,3,1.75,Greenwood,1688,3876,2016,147,,Sold,http://www.redfin.com/WA/Seattle/508-N-82nd-St-98103/home/299970,NWMLS,1014890,47.688609,-122.352092
PAST SALE,February-17-2017,Single Family Residential,4611 Evanston Ave N,Seattle,WA,98103,949950,3,3.25,Fremont,2005,1400,2016,7,,Sold,http://www.redfin.com/WA/Seattle/4611-Evanston-Ave-N-98103/home/109972129,NWMLS,1058594,47.6626012,-122.351713
PAST SALE,August-31-2016,Single Family Residential,3671 Ashworth Ave N,Seattle,WA,98103,600000,3,1.75,Wallingford,1110,2460,1902,177,,Sold,http://www.redfin.com/WA/Seattle/3671-Ashworth-Ave-N-98103/home/119241,NWMLS,975755,47.6525585,-122.3404414
PAST SALE,September-13-2016,Single Family Residential,8848 Burke Ave N,Seattle,WA,98103,650000,3,2,Green Lake,2030,8624,1950,164,,Sold,http://www.redfin.com/WA/Seattle/8848-Burke-Ave-N-98103/home/104488,NWMLS,1002689,47.693804,-122.33471
PAST SALE,October-28-2016,Single Family Residential,8320 Stone Ave N,Seattle,WA,98103,661000,2,1,Green Lake,1820,5000,1923,119,,Sold,http://www.redfin.com/WA/Seattle/8320-Stone-Ave-N-98103/home/307230,NWMLS,1027364,47.689743,-122.341448
PAST SALE,January-5-2017,Single Family Residential,8618 Fremont Ave N,Seattle,WA,98103,560000,3,1.75,Greenwood,1470,5200,1926,50,,Sold,http://www.redfin.com/WA/Seattle/8618-Fremont-Ave-N-98103/home/99571,NWMLS,1050423,47.6918719,-122.349574
